Cruce,pais,buque,Est,lat(g) ,lat(m) ,long (g),long(m),Año,Mes,Dia,Hora,minuto,Profeco,Olasdir,Olasalt,Olasper, dirviento,vientint, Presatm,Taseco,Tahum,Tiempres,Tiponube,cantnube,vis, prof,Temp,Sali, sigmat, oxigsen,cloa sensor , oxiw (mL/L), cloa , feop ,nombre
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,1,17.124,34.474,25.079,7.559,2.194,-5,5.07,1.56,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,2,16.961,34.477,25.126,7.486,2.255,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,4,15.859,34.498,25.381,7.576,2.956,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,5,15.323,34.544,25.54,7.529,3.832,-5,17.11,1.65,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,6,15.047,34.563,25.624,7.058,8.156,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,8,14.312,34.553,25.784,5.063,8.186,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,10,13.04,34.525,26.003,3.854,9.838,-5,9.86,1.26,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,12,12.756,34.512,26.06,2.109,11.491,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,14,12.624,34.509,26.087,2.066,9.089,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,15,12.557,34.513,26.107,1.976,8.304,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,16,12.386,34.527,26.143,1.95,5.531,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,18,12.323,34.536,26.167,1.589,3.879,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,20,12.259,34.557,26.195,1.369,2.705,-5,0.39,0.96,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,22,12.22,34.577,26.218,1.222,1.359,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,24,12.262,34.603,26.231,0.99,0.901,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,25,12.268,34.615,26.239,0.932,0.99,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,26,12.27,34.62,26.244,0.879,0.723,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,28,12.212,34.628,26.259,0.788,0.706,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,30,12.173,34.641,26.276,0.688,0.557,-5,0.15,0.48,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,35,12.13,34.662,26.301,0.517,0.278,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,40,12.16,34.698,26.324,0.376,0.248,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,45,12.166,34.705,26.328,0.346,0.225,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,50,12.167,34.718,26.338,0.285,0.217,-5,0.11,0.47,cruce537.csv
537,Chile,AbateMolina,1,25,10,70,28.6,11,2,8,12,26,68,200,2,2,0,0,1015.5,24,21,0,0,0,7,51,12.167,34.72,26.339,0.274,0.212,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,1,20.048,34.49,24.361,5.789,0.48,-5,0.89,0.48,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,2,20.149,34.475,24.325,5.744,0.482,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,4,18.718,34.422,24.636,5.862,0.512,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,5,18.364,34.426,24.736,5.981,0.59,-5,0.94,0.38,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,6,18.231,34.423,24.773,6.008,0.567,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,8,18.121,34.416,24.795,6.002,0.674,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,10,18.006,34.413,24.823,6.005,0.776,-5,0.72,0.8,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,12,17.838,34.418,24.867,6.017,0.934,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,14,17.321,34.48,25.039,5.954,1.003,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,15,16.756,34.485,25.183,5.746,0.969,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,16,15.828,34.485,25.38,5.601,0.681,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,18,15.028,34.475,25.56,5.097,0.496,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,20,14.409,34.468,25.683,4.837,0.526,-5,0.33,0.8,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,22,14.265,34.469,25.72,4.594,0.507,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,24,14.177,34.469,25.74,4.592,0.584,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,25,14.156,34.468,25.746,4.535,0.703,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,26,14.043,34.465,25.766,4.496,0.694,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,28,13.843,34.454,25.798,4.313,0.641,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,30,13.798,34.446,25.801,4.216,0.587,-5,0.27,0.7,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,35,13.463,34.407,25.838,4.277,0.601,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,40,13.058,34.377,25.897,4.115,0.596,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,45,12.977,34.376,25.916,3.654,0.505,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,50,12.576,34.419,26.026,2.881,0.425,-5,0.29,0.33,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,60,12.618,34.572,26.135,1.456,0.282,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,70,12.411,34.621,26.215,0.512,0.146,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,75,12.32,34.626,26.237,0.742,0.133,-5,0.01,0.27,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,80,12.284,34.686,26.287,0.537,0.132,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,90,12.393,34.752,26.32,0.258,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,100,12.37,34.773,26.342,0.158,0.115,-5,0.19,0.28,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,120,12.323,34.814,26.383,0.088,0.116,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,125,12.248,34.811,26.395,0.088,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,140,12.052,34.796,26.419,0.084,0.117,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,150,11.971,34.789,26.43,0.085,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,160,11.898,34.793,26.448,0.079,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,170,11.847,34.797,26.461,0.08,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,175,11.789,34.794,26.469,0.08,0.116,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,180,11.742,34.789,26.474,0.08,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,190,11.626,34.779,26.488,0.08,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,200,11.514,34.775,26.506,0.079,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,225,11.23,34.758,26.545,0.076,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,250,10.887,34.727,26.583,0.073,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,275,10.586,34.703,26.618,0.077,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,300,10.238,34.679,26.66,0.077,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,325,9.959,34.661,26.694,0,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,350,9.665,34.647,26.733,0.104,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,375,9.299,34.62,26.772,0.134,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,400,9.023,34.609,26.809,0.045,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,425,8.643,34.58,26.846,0.098,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,450,8.356,34.571,26.883,0.141,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,475,8.063,34.551,26.912,0.283,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,500,7.752,34.53,26.941,0.438,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,2,25,0,70,50.7,11,2,8,19,0,1690,190,2,2,170,10,1013.5,25,22,0,0,0,7,502,7.73,34.529,26.944,0.439,0.115,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,1,        ,        ,        ,        ,         ,-5,2.21,1.38,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,2,17.787,34.467,24.916,7.785,2.364,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,4,17.66,34.467,24.947,7.821,2.459,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,5,17.583,34.467,24.973,7.845,2.571,-5,5.84,2.11,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,6,17.211,34.468,25.062,7.899,2.584,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,8,15.501,34.475,25.467,8.023,3.642,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,10,13.594,34.449,25.842,5.752,8.323,-5,7.6,2.25,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,12,13.261,34.407,25.883,3.599,6.197,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,14,12.926,34.408,25.947,3.575,2.88,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,15,12.806,34.407,25.973,3.006,2.011,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,16,12.742,34.405,25.983,2.969,1.639,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,18,12.68,34.406,25.996,2.885,1.405,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,20,12.623,34.407,26.008,2.809,0.964,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,22,12.576,34.411,26.02,2.708,0.833,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,24,12.572,34.412,26.022,2.61,0.878,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,25,12.564,34.426,26.035,2.609,0.759,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,26,12.557,34.444,26.049,2.598,0.888,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,28,12.578,34.462,26.059,2.321,0.668,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,30,12.617,34.487,26.071,2.077,0.447,-5,1.1,0.54,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,35,12.688,34.548,26.107,1.601,0.342,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,40,12.614,34.601,26.16,0.763,0.237,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,45,12.562,34.647,26.206,0.432,0.126,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,50,12.451,34.684,26.256,0.4,0.14,-5,0.11,0.4,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,60,12.414,34.738,26.307,0.192,0.081,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,70,12.377,34.791,26.353,0.105,0.073,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,75,12.35,34.787,26.357,0.105,0.067,-5,0.04,0.63,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,80,12.325,34.786,26.36,0.101,0.068,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,90,12.252,34.793,26.379,0.101,0.06,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,100,12.185,34.8,26.398,0.098,0.05,-5,0.03,0.57,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,120,12.029,34.804,26.431,0.092,0.051,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,125,11.984,34.804,26.44,0.091,0.047,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,140,11.947,34.804,26.447,0.089,0.066,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,150,11.894,34.804,26.457,0.088,0.042,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,160,11.886,34.803,26.458,0.086,0.043,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,170,11.81,34.799,26.47,0.086,0.041,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,175,11.732,34.795,26.481,0.084,0.052,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,180,11.701,34.79,26.483,0.084,0.057,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,190,11.666,34.788,26.488,0.085,0.065,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,200,11.654,34.787,26.489,0.084,0.071,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,225,11.355,34.771,26.532,0.082,0.052,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,250,11.127,34.757,26.563,0.079,0.056,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,275,10.975,34.748,26.584,0.077,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,300,10.843,34.739,26.6,0.076,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,325,10.592,34.723,26.632,0.074,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,350,10.328,34.705,26.665,0.076,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,375,10.056,34.681,26.694,0.07,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,400,9.745,34.657,26.728,0.108,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,425,9.347,34.625,26.768,0,0.046,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,450,8.922,34.596,26.814,0.051,0.037,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,475,8.625,34.576,26.846,0.147,0.042,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,500,8.379,34.563,26.873,0.213,0.056,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,3,25,0,70,39.5,11,2,8,22,18,873,190,2,2,170,10,1014,19,17,0,0,0,7,502,8.363,34.562,26.874,0.205,0.039,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,1,        ,        ,        ,        ,         ,-5,2.42,1.13,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,2,17.48,34.474,24.995,7.952,2.846,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,4,17.308,34.468,25.043,7.949,3.065,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,5,16.805,34.457,25.165,7.985,3.463,-5,8.24,2.88,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,6,15.418,34.462,25.465,7.78,4.518,-5,        ,       ,cruce537.csv
537,Chile,AbateMolina,4,25,0,70,33.9,11,2,8,23,42,559,190,2,2,150,10,1015,18,16,0,0,0,7,8,13.228,34.474,25.931,6.439,11.781,-5,        ,       ,cruce537.csv
