Crucero,Pais,Buque,n_EST,latitud ,min_lat ,longitud,min_long,Año,Mes,Dia,Hora,minuto,prof_eco,dir_olas, Olas_alt, olas_per, dir_vto, int_vto, Pres_atm,T_seco,hum_rel,Tpo_pres,Tipo_nub,cant_nub,visibili, prof, temp, salinida, sigma_t, oxigeno, fluor, oxiw, cloa, feop
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,1,20.123,34.784,24.526,6.298,0.609,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,2,20.35,34.786,24.51,6.291,0.697,6.42,1.09,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,4,20.346,34.792,24.513,6.328,0.816,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,5,20.329,34.796,24.528,6.332,0.94,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,6,20.211,34.814,24.623,6.319,1.333,6.25,1.03,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,8,18.927,34.845,24.898,6.115,1.901,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,10,17.734,34.83,25.129,5.693,2.047,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,11,17.608,34.822,25.193,5.569,2.091,        ,1.92,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,12,17.449,34.834,25.281,5.412,2.154,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,14,16.96,34.877,25.448,4.929,2.012,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,15,16.295,34.908,25.588,4.521,1.681,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,16,16.096,34.916,25.658,3.475,1.44,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,18,15.907,34.902,25.693,2.45,1.336,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,20,15.805,34.899,25.715,2.633,1.171,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,21,15.718,34.894,25.731,2.565,1.063,2.58,1.22,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,22,15.603,34.881,25.746,2.419,0.972,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,24,15.391,34.864,25.778,2.526,0.765,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,25,15.371,34.867,25.785,2.506,0.646,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,26,15.395,34.878,25.789,2.448,0.6,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,28,15.418,34.896,25.799,1.937,0.571,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,30,15.382,34.895,25.808,1.625,0.54,1.98,0.46,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,35,15.046,34.874,25.87,1.784,0.277,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,40,14.81,34.889,25.929,1.12,0.148,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,45,14.731,34.891,25.947,0.947,0.112,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,50,14.672,34.893,25.961,0.874,0.112,1.06,0.1,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,60,14.278,34.858,26.019,0.867,0.072,        ,        ,       
588,Chile,AbateMolina,1,25,10,70,28.7,2016,2,11,11,21,70,220,2,3,2,270,1013.1,15.9,81,1,2,7,7,62,14.251,34.858,26.022,0.866,0.073,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,1,18.766,34.836,24.922,5.086,2.125,5.09,2.11,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,2,18.972,34.837,24.919,5.083,2.106,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,4,19.045,34.841,24.951,5.094,2.081,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,6,18.501,34.851,25.035,5.064,2.113,5.2,2.04,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,8,17.845,34.88,25.292,4.623,2.412,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,10,16.375,34.897,25.578,3.676,1.403,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,11,16.124,34.888,25.626,3.124,1.174,3.38,1.23,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,12,16.014,34.881,25.678,2.957,1.033,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,14,15.453,34.89,25.784,2.322,0.908,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,15,15.439,34.894,25.793,1.881,0.775,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,16,15.41,34.898,25.805,1.748,0.648,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,18,15.31,34.902,25.827,1.599,0.487,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,20,15.26,34.902,25.838,1.272,0.466,1.92,0.45,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,22,15.222,34.897,25.846,1.223,0.444,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,24,15.059,34.897,25.875,1.187,0.352,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,25,15.031,34.898,25.885,1.146,0.305,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,26,15.015,34.897,25.89,1.092,0.287,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,28,14.947,34.897,25.905,0.971,0.295,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,30,14.831,34.897,25.928,0.839,0.245,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,32,14.771,34.896,25.94,0.713,0.217,0.99,0.17,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,35,14.765,34.895,25.942,0.692,0.211,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,40,14.665,34.895,25.964,0.644,0.205,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,45,14.589,34.897,25.984,0.505,0.183,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,50,14.402,34.9,26.024,0.286,0.159,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,51,14.396,34.899,26.026,0.268,0.159,0.44,0.12,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,60,14.247,34.894,26.052,0.202,0.159,        ,        ,       
588,Chile,AbateMolina,2,25,0,70,29.6,2016,2,11,21,31,70,220,2,3,7,200,1010.4,15.1,90,2,6,8,7,62,14.203,34.893,26.057,0.202,0.158,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,2,19.406,34.794,24.759,5.83,1.073,5.77,1.18,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,4,19.467,34.795,24.745,5.829,1.183,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,5,19.494,34.794,24.737,5.854,1.103,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,6,19.503,34.794,24.74,5.858,1.107,5.77,1.21,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,8,18.925,34.802,24.984,5.713,1.169,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,10,16.943,34.809,25.292,5.426,1.094,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,11,16.724,34.795,25.394,5.081,1.062,5.42,1.02,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,12,16.684,34.781,25.42,4.957,0.995,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,14,16.412,34.786,25.486,4.954,0.833,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,15,16.288,34.789,25.519,4.9,0.684,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,16,16.218,34.792,25.535,4.866,0.616,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,18,16.116,34.807,25.572,4.719,0.599,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,20,16.017,34.807,25.594,4.43,0.585,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,21,15.979,34.805,25.601,4.345,0.586,4.69,0.4,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,22,15.958,34.803,25.607,4.307,0.593,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,24,15.901,34.8,25.618,4.252,0.593,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,25,15.856,34.796,25.628,4.221,0.626,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,26,15.714,34.794,25.65,4.156,0.637,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,28,15.656,34.799,25.671,3.944,0.546,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,30,15.641,34.802,25.679,3.741,0.567,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,31,15.582,34.808,25.696,3.571,0.577,        ,0.34,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,35,15.351,34.85,25.77,2.904,0.437,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,40,15.271,34.892,25.83,1.247,0.281,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,45,14.989,34.887,25.887,0.93,0.138,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,50,14.634,34.884,25.967,0.617,0.054,1,0.18,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,60,14.351,34.893,26.032,0.554,0.035,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,70,13.852,34.836,26.089,0.518,0.034,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,75,13.836,34.849,26.103,0.418,0.033,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,76,13.856,34.854,26.104,0.428,0.033,0.49,0.1,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,80,13.827,34.866,26.12,0.304,0.031,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,90,13.857,34.897,26.138,0.105,0.017,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,100,13.725,34.893,26.161,0.122,0.018,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,101,13.716,34.892,26.165,0.109,0.018,        ,0.05,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,120,13.29,34.86,26.226,0.136,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,125,13.209,34.861,26.243,0.117,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,140,13.013,34.852,26.276,0.091,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,150,12.947,34.848,26.286,0.09,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,160,12.906,34.855,26.3,0.064,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,170,12.815,34.858,26.32,0.059,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,175,12.784,34.86,26.328,0.058,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,180,12.69,34.858,26.345,0.059,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,190,12.588,34.853,26.361,0.057,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,200,12.515,34.85,26.373,0.058,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,201,12.511,34.85,26.373,0.057,         ,0.08,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,225,12.063,34.83,26.445,0.055,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,250,11.656,34.808,26.502,0.058,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,275,11.32,34.781,26.546,0.056,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,300,10.726,34.734,26.617,0.073,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,302,10.713,34.732,26.619,0.074,         ,0.08,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,325,10.416,34.709,26.653,0.092,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,350,10.007,34.684,26.704,0.107,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,375,9.241,34.637,26.795,0.216,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,400,8.651,34.594,26.854,0.391,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,425,8.092,34.554,26.91,0.668,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,450,7.781,34.527,26.935,0.982,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,475,7.207,34.486,26.984,1.48,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,500,6.526,34.44,27.041,2.1,         ,        ,        ,       
588,Chile,AbateMolina,3,25,0,70,34.3,2016,2,11,22,37,586,220,2,3,8,190,1011.3,15.6,86,2,6,8,7,502,6.53,34.438,27.04,        ,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,2,22.636,35.07,24.091,5.344,0.114,5.32,0.11,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,4,22.636,35.07,24.091,5.334,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,5,22.635,35.071,24.092,5.333,0.13,5.33,0.13,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,6,22.641,35.071,24.091,5.336,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,8,22.636,35.07,24.093,5.329,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,10,22.601,35.059,24.111,5.375,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,11,22.408,35.034,24.161,5.472,0.122,5.33,0.12,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,12,21.923,34.988,24.273,5.605,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,14,20.008,34.86,24.635,6.049,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,15,18.924,34.805,24.841,6.401,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,16,18.455,34.786,24.966,6.543,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,18,18.171,34.767,25.054,6.271,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,20,17.657,34.727,25.14,6.108,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,21,17.407,34.699,25.18,5.78,0.764,6.02,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,22,17.269,34.683,25.207,5.606,0.743,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,24,17.299,34.774,25.276,5.541,0.587,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,25,17.335,34.816,25.294,5.467,0.547,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,26,17.416,34.848,25.311,5.401,0.524,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,28,17.235,34.872,25.37,5.389,0.501,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,30,16.787,34.851,25.45,5.273,0.481,5.28,0.61,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,35,16.514,34.84,25.511,5.019,0.442,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,40,16.212,34.811,25.556,4.86,0.389,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,45,15.931,34.807,25.614,4.499,         ,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,50,15.771,34.834,25.681,3.556,0.825,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,52,15.525,34.823,25.716,3.48,0.72,3.87,0.55,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,60,15.196,34.837,25.806,3.015,0.346,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,70,13.458,34.603,25.977,3.198,0.102,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,75,13.155,34.555,26.016,3.132,0.08,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,76,13.128,34.553,26.02,3.028,0.08,3.06,0.11,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,80,13.153,34.582,26.034,2.823,0.085,        ,        ,       
588,Chile,AbateMolina,4,25,0,70,39.7,2016,2,11,0,0,886,220,2,3,8,200,1012,16.1,82,2,6,8,7,90,13.122,34.684,26.12,1.325,0.077,        ,        ,       
