RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.282 , 33.835 , 4.894  , 6.94    , 25.434  ,   0.0000
    2 , 13.282 , 33.834 , 4.938  , 7.022   , 25.433  ,   0.0000
    4 , 13.285 , 33.834 , 4.939  , 6.83    , 25.433  ,   0.0000
    5 , 13.283 , 33.837 , 4.912  , 6.963   , 25.436  ,   0.0000
    6 , 13.15  , 33.915 , 4.908  , 6.836   , 25.525  ,   0.0000
    8 , 12.45  , 34.053 , 4.504  , 6.737   , 25.766  ,   0.0000
   10 , 11.868 , 34.089 , 3.3    , 6.695   , 25.904  ,   0.0000
   12 , 10.836 , 34.205 , 2.73   , 6.563   , 26.178  ,   0.0000
   14 , 10.25  , 34.261 , 1.242  , 6.218   , 26.332  ,   0.0000
   15 , 10.125 , 34.266 , 1.06   , 6.165   , 26.357  ,   0.0000
   16 , 10.031 , 34.272 , 0.885  , 6.111   , 26.377  ,   0.0000
