RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.84  , 34.072 , 5.801  , 2.424   , 25.503  ,   0.0000
    2 , 13.825 , 34.076 , 5.783  , 2.975   , 25.51   ,   0.0000
    4 , 13.83  , 34.077 , 5.778  , 2.959   , 25.509  ,   0.0000
    5 , 13.829 , 34.077 , 5.774  , 3.149   , 25.509  ,   0.0000
    6 , 13.818 , 34.078 , 5.776  , 2.495   , 25.513  ,   0.0000
    8 , 13.709 , 34.078 , 5.765  , 2.687   , 25.538  ,   0.0000
   10 , 13.155 , 34.049 , 5.712  , 2.937   , 25.625  ,   0.0000
   12 , 12.389 , 34.008 , 5.604  , 3.12    , 25.753  ,   0.0000
   14 , 10.956 , 34.112 , 5.084  , 3.155   , 26.065  ,   0.0000
   15 , 10.815 , 34.121 , 4.089  , 2.337   , 26.125  ,   0.0000
   16 , 10.567 , 34.116 , 3.722  , 2.108   , 26.165  ,   0.0000
   18 , 10.252 , 34.166 , 3.764  , 1.381   , 26.259  ,   0.0000
   20 , 9.968  , 34.171 , 3.138  , 0.835   , 26.309  ,   0.0000
   22 , 9.961  , 34.181 , 3.027  , 0.588   , 26.319  ,   0.0000
   24 , 9.974  , 34.203 , 2.964  , 0.534   , 26.334  ,   0.0000
   25 , 9.992  , 34.221 , 2.925  , 0.494   , 26.346  ,   0.0000
   26 , 9.975  , 34.236 , 2.864  , 0.467   , 26.362  ,   0.0000
   28 , 9.844  , 34.261 , 2.553  , 0.468   , 26.399  ,   0.0000
   30 , 9.846  , 34.286 , 2.235  , 0.351   , 26.42   ,   0.0000
   35 , 9.853  , 34.339 , 1.778  , 0.193   , 26.46   ,   0.0000
   40 , 9.97   , 34.394 , 1.295  , 0.198   , 26.485  ,   0.0000
   42 , 9.753  , 34.393 , 1.121  , 0.212   , 26.492  ,   0.0000
