RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.182 , 34.383 , 3.316  , 1.614   , 25.894  ,   0.0000
    2 , 12.72  , 34.417 , 2.962  , 1.478   , 25.995  ,   0.0000
    4 , 12.47  , 34.448 , 2.811  , 1.356   , 26.122  ,   0.0000
    5 , 11.882 , 34.456 , 2.765  , 1.276   , 26.168  ,   0.0000
    6 , 11.434 , 34.467 , 1.945  , 0.679   , 26.291  ,   0.0000
    8 , 11.469 , 34.464 , 2.118  , 0.829   , 26.273  ,   0.0000
   10 , 11.172 , 34.476 , 2.09   , 0.782   , 26.331  ,   0.0000
   12 , 11.103 , 34.481 , 1.73   , 0.613   , 26.354  ,   0.0000
   14 , 10.878 , 34.492 , 1.711  , 0.582   , 26.398  ,   0.0000
   15 , 10.853 , 34.499 , 1.64   , 0.59    , 26.411  ,   0.0000
   16 , 10.85  , 34.501 , 1.501  , 0.503   , 26.414  ,   0.0000
   18 , 10.85  , 34.505 , 1.363  , 0.477   , 26.417  ,   0.0000
   20 , 10.851 , 34.514 , 1.379  , 0.54    , 26.424  ,   0.0000
   22 , 10.856 , 34.523 , 1.376  , 0.61    , 26.43   ,   0.0000
   24 , 10.854 , 34.524 , 1.407  , 0.578   , 26.432  ,   0.0000
   25 , 10.849 , 34.525 , 1.404  , 0.602   , 26.432  ,   0.0000
   26 , 10.847 , 34.525 , 1.398  , 0.579   , 26.433  ,   0.0000
   28 , 10.841 , 34.528 , 1.389  , 0.638   , 26.436  ,   0.0000
   30 , 10.81  , 34.531 , 1.342  , 0.594   , 26.444  ,   0.0000
   35 , 10.749 , 34.538 , 1.235  , 0.509   , 26.461  ,   0.0000
   40 , 10.676 , 34.538 , 1.065  , 0.47    , 26.474  ,   0.0000
   45 , 10.55  , 34.542 , 0.79   , 0.385   , 26.5    ,   0.0000
   50 , 10.479 , 34.549 , 0.465  , 0.337   , 26.517  ,   0.0000
   60 , 10.432 , 34.56  , 0.323  , 0.316   , 26.533  ,   0.0000
   70 , 10.434 , 34.562 , 0.328  , 0.318   , 26.535  ,   0.0000
   75 , 10.433 , 34.562 , 0.324  , 0.311   , 26.535  ,   0.0000
   80 , 10.433 , 34.562 , 0.315  , 0.315   , 26.535  ,   0.0000
