RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.471 , 33.789 , 6.018  , 0.359   , 24.47   ,   0.0000
    2 , 17.515 , 33.787 , 6.022  , 0.397   , 24.462  ,   0.0000
    4 , 17.533 , 33.787 , 6.02   , 0.447   , 24.463  ,   0.0000
    5 , 17.186 , 33.767 , 6.041  , 0.524   , 24.534  ,   0.0000
    6 , 16.284 , 33.812 , 6.401  , 0.471   , 24.764  ,   0.0000
    8 , 15.406 , 33.989 , 6.676  , 0.459   , 25.101  ,   0.0000
   10 , 14.967 , 34.069 , 6.685  , 0.797   , 25.261  ,   0.0000
   12 , 14.504 , 34.071 , 6.723  , 1.063   , 25.36   ,   0.0000
   14 , 13.957 , 34.091 , 6.861  , 1.367   , 25.493  ,   0.0000
   15 , 13.725 , 34.103 , 6.82   , 1.325   , 25.557  ,   0.0000
   16 , 13.396 , 34.107 , 6.828  , 1.241   , 25.634  ,   0.0000
   18 , 12.381 , 34.141 , 6.377  , 1.392   , 25.847  ,   0.0000
   20 , 12.217 , 34.151 , 5.749  , 1.214   , 25.892  ,   0.0000
   22 , 11.887 , 34.126 , 5.111  , 1.112   , 25.933  ,   0.0000
   24 , 11.501 , 34.135 , 4.731  , 1.17    , 26.01   ,   0.0000
   25 , 11.332 , 34.137 , 4.476  , 1.214   , 26.043  ,   0.0000
   26 , 11.215 , 34.125 , 4.158  , 1.048   , 26.055  ,   0.0000
   28 , 10.681 , 34.069 , 3.97   , 1.053   , 26.104  ,   0.0000
   30 , 10.544 , 34.06  , 3.682  , 0.995   , 26.125  ,   0.0000
   35 , 10.425 , 34.071 , 3.433  , 0.982   , 26.155  ,   0.0000
   40 , 10.173 , 34.162 , 3.047  , 0.973   , 26.268  ,   0.0000
   45 , 10.047 , 34.215 , 2.86   , 0.343   , 26.331  ,   0.0000
   50 , 10.021 , 34.229 , 2.689  , 0.193   , 26.346  ,   0.0000
   60 , 9.818  , 34.276 , 1.866  , 0.122   , 26.418  ,   0.0000
   70 , 9.732  , 34.32  , 1.085  , 0.087   , 26.466  ,   0.0000
   75 , 9.702  , 34.356 , 0.804  , 0.087   , 26.498  ,   0.0000
   80 , 9.823  , 34.408 , 0.953  , 0.085   , 26.52   ,   0.0000
   81 , 9.823  , 34.409 , 0.976  , 0.082   , 26.52   ,   0.0000
