RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.245 , 34.424 , 3.157  , 0.192   , 25.897  ,   0.0000
    2 , 13.238 , 34.427 , 3.175  , 0.17    , 25.901  ,   0.0000
    4 , 13.22  , 34.429 , 3.168  , 0.164   , 25.908  ,   0.0000
    5 , 13.086 , 34.427 , 3.177  , 0.191   , 25.932  ,   0.0000
    6 , 12.736 , 34.439 , 2.95   , 0.201   , 26.009  ,   0.0000
    8 , 11.826 , 34.422 , 2.573  , 0.216   , 26.16   ,   0.0000
   10 , 11.533 , 34.408 , 2.011  , 0.216   , 26.219  ,   0.0000
   12 , 11.544 , 34.439 , 2.107  , 0.208   , 26.238  ,   0.0000
   14 , 11.592 , 34.458 , 1.877  , 0.202   , 26.243  ,   0.0000
   15 , 11.667 , 34.475 , 1.826  , 0.198   , 26.249  ,   0.0000
   16 , 11.597 , 34.476 , 1.801  , 0.203   , 26.264  ,   0.0000
   18 , 11.323 , 34.475 , 1.389  , 0.211   , 26.308  ,   0.0000
   20 , 11.31  , 34.474 , 1.347  , 0.203   , 26.31   ,   0.0000
   22 , 11.315 , 34.474 , 1.331  , 0.197   , 26.309  ,   0.0000
   24 , 11.299 , 34.478 , 1.328  , 0.196   , 26.316  ,   0.0000
   25 , 11.25  , 34.482 , 1.33   , 0.196   , 26.327  ,   0.0000
   26 , 11.199 , 34.488 , 1.327  , 0.2     , 26.34   ,   0.0000
   28 , 11.129 , 34.499 , 1.007  , 0.203   , 26.363  ,   0.0000
   30 , 11.04  , 34.509 , 0.928  , 0.201   , 26.384  ,   0.0000
   31 , 11.018 , 34.511 , 0.819  , 0.209   , 26.39   ,   0.0000
