RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 18.051 , 34.246 , 5.62   , 0.426   , 24.682  ,   0.0000
    2 , 18.052 , 34.246 , 5.613  , 0.42    , 24.682  ,   0.0000
    4 , 18.052 , 34.247 , 5.627  , 0.458   , 24.683  ,   0.0000
    5 , 18.052 , 34.247 , 5.611  , 0.416   , 24.683  ,   0.0000
    6 , 18.044 , 34.248 , 5.631  , 0.44    , 24.685  ,   0.0000
    8 , 17.939 , 34.25  , 5.622  , 0.457   , 24.713  ,   0.0000
   10 , 17.772 , 34.252 , 5.789  , 0.423   , 24.757  ,   0.0000
   12 , 17.4   , 34.257 , 5.784  , 0.343   , 24.845  ,   0.0000
   14 , 17.283 , 34.258 , 5.911  , 0.324   , 24.879  ,   0.0000
   15 , 17.201 , 34.258 , 5.949  , 0.357   , 24.897  ,   0.0000
   16 , 17.13  , 34.258 , 5.962  , 0.344   , 24.915  ,   0.0000
   18 , 16.956 , 34.253 , 6      , 0.357   , 24.982  ,   0.0000
   20 , 15.503 , 34.27  , 6.286  , 0.521   , 25.281  ,   0.0000
   22 , 14.569 , 34.28  , 6.334  , 0.677   , 25.501  ,   0.0000
   24 , 13.47  , 34.223 , 6.045  , 0.839   , 25.69   ,   0.0000
   25 , 13.205 , 34.194 , 5.662  , 0.854   , 25.725  ,   0.0000
   26 , 13.102 , 34.181 , 5.471  , 0.866   , 25.74   ,   0.0000
   28 , 12.854 , 34.167 , 5.303  , 0.982   , 25.774  ,   0.0000
   30 , 12.732 , 34.148 , 5.255  , 0.985   , 25.79   ,   0.0000
   35 , 12.395 , 34.124 , 4.923  , 1.016   , 25.835  ,   0.0000
   40 , 11.961 , 34.142 , 4.467  , 0.657   , 25.93   ,   0.0000
   45 , 11.835 , 34.161 , 4.324  , 0.341   , 25.968  ,   0.0000
   50 , 11.692 , 34.192 , 4.074  , 0.211   , 26.019  ,   0.0000
   60 , 11.453 , 34.265 , 3.488  , 0.171   , 26.12   ,   0.0000
   70 , 11.086 , 34.281 , 3.231  , 0.163   , 26.199  ,   0.0000
   75 , 11.038 , 34.299 , 2.804  , 0.169   , 26.223  ,   0.0000
   80 , 11.008 , 34.307 , 2.675  , 0.163   , 26.234  ,   0.0000
   81 , 11.001 , 34.308 , 2.656  , 0.163   , 26.236  ,   0.0000
