RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.358 , 34.195 , 6.319  , 1.124   , 24.708  ,   0.0000
    2 , 18.683 , 34.171 , 6.255  , 1.136   , 24.559  ,   0.0000
    4 , 17.82  , 34.182 , 6.263  , 1.123   , 24.682  ,   0.0000
    5 , 17.304 , 34.221 , 6.312  , 1.126   , 24.831  ,   0.0000
    6 , 17.075 , 34.236 , 6.399  , 1.153   , 24.908  ,   0.0000
    8 , 16.98  , 34.236 , 6.493  , 1.325   , 24.933  ,   0.0000
   10 , 16.831 , 34.246 , 6.556  , 1.496   , 24.98   ,   0.0000
   12 , 16.25  , 34.269 , 6.753  , 2.3     , 25.131  ,   0.0000
   14 , 15.595 , 34.293 , 6.758  , 2.598   , 25.332  ,   0.0000
   15 , 15.172 , 34.313 , 6.787  , 2.409   , 25.519  ,   0.0000
   16 , 14.05  , 34.324 , 6.818  , 2.484   , 25.609  ,   0.0000
   18 , 13.06  , 34.392 , 5.141  , 1.626   , 25.898  ,   0.0000
   20 , 12.75  , 34.389 , 3.416  , 1.798   , 25.97   ,   0.0000
   22 , 12.509 , 34.388 , 3.287  , 1.519   , 26.015  ,   0.0000
   24 , 12.316 , 34.397 , 2.905  , 1.505   , 26.065  ,   0.0000
   25 , 12.105 , 34.411 , 2.862  , 1.872   , 26.105  ,   0.0000
   26 , 12.042 , 34.423 , 2.813  , 1.582   , 26.128  ,   0.0000
