RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.478 , 34.238 , 5.645  , 0.672   , 25.051  ,   0.0000
    2 , 16.498 , 34.232 , 5.644  , 0.73    , 25.043  ,   0.0000
    4 , 16.495 , 34.234 , 5.635  , 0.761   , 25.045  ,   0.0000
    5 , 16.494 , 34.235 , 5.64   , 0.854   , 25.046  ,   0.0000
    6 , 16.494 , 34.235 , 5.643  , 0.798   , 25.046  ,   0.0000
    8 , 16.487 , 34.236 , 5.627  , 0.847   , 25.048  ,   0.0000
   10 , 16.482 , 34.238 , 5.651  , 0.798   , 25.051  ,   0.0000
   12 , 16.461 , 34.241 , 5.616  , 0.811   , 25.058  ,   0.0000
   14 , 16.421 , 34.247 , 5.619  , 0.888   , 25.073  ,   0.0000
   15 , 16.37  , 34.25  , 5.605  , 0.886   , 25.087  ,   0.0000
   16 , 16.301 , 34.253 , 5.593  , 0.888   , 25.109  ,   0.0000
   18 , 15.98  , 34.26  , 5.506  , 0.924   , 25.191  ,   0.0000
   20 , 14.654 , 34.314 , 5.24   , 0.864   , 25.491  ,   0.0000
   22 , 13.66  , 34.35  , 3.945  , 0.808   , 25.76   ,   0.0000
   24 , 12.968 , 34.401 , 3.663  , 0.77    , 25.931  ,   0.0000
   25 , 12.644 , 34.435 , 3.214  , 0.728   , 26.026  ,   0.0000
   26 , 12.269 , 34.459 , 2.659  , 0.767   , 26.121  ,   0.0000
   28 , 11.52  , 34.494 , 1.853  , 0.435   , 26.28   ,   0.0000
   30 , 11.481 , 34.489 , 1.216  , 0.381   , 26.289  ,   0.0000
   35 , 10.895 , 34.517 , 0.967  , 0.188   , 26.416  ,   0.0000
   40 , 10.805 , 34.543 , 0.41   , 0.152   , 26.455  ,   0.0000
   45 , 10.702 , 34.558 , 0.206  , 0.147   , 26.484  ,   0.0000
   50 , 10.665 , 34.567 , 0.123  , 0.172   , 26.498  ,   0.0000
   52 , 10.693 , 34.559 , 0.113  , 0.144   , 26.488  ,   0.0000
