RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.405 , 34.309 , 5.91   , 1.416   , 25.123  ,   0.0000
    2 , 16.37  , 34.307 , 5.916  , 1.426   , 25.13   ,   0.0000
    4 , 16.334 , 34.307 , 5.901  , 1.407   , 25.138  ,   0.0000
    5 , 16.36  , 34.307 , 5.916  , 1.413   , 25.135  ,   0.0000
    6 , 16.307 , 34.307 , 5.918  , 1.459   , 25.154  ,   0.0000
    8 , 15.813 , 34.308 , 5.967  , 1.485   , 25.242  ,   0.0000
   10 , 15.339 , 34.304 , 5.952  , 1.608   , 25.357  ,   0.0000
   12 , 15.27  , 34.298 , 5.921  , 1.651   , 25.376  ,   0.0000
   14 , 14.591 , 34.297 , 5.944  , 1.675   , 25.512  ,   0.0000
   15 , 14.343 , 34.296 , 5.909  , 1.689   , 25.575  ,   0.0000
   16 , 13.965 , 34.297 , 5.855  , 1.695   , 25.643  ,   0.0000
   18 , 13.538 , 34.286 , 5.597  , 1.702   , 25.738  ,   0.0000
   20 , 12.807 , 34.262 , 5.552  , 1.695   , 25.852  ,   0.0000
   22 , 12.689 , 34.273 , 5.248  , 1.674   , 25.889  ,   0.0000
   24 , 12.695 , 34.321 , 5.141  , 1.757   , 25.935  ,   0.0000
   25 , 12.442 , 34.336 , 4.987  , 1.784   , 25.989  ,   0.0000
   26 , 12.15  , 34.355 , 4.817  , 1.778   , 26.058  ,   0.0000
   28 , 11.652 , 34.34  , 3.967  , 1.668   , 26.139  ,   0.0000
   30 , 11.593 , 34.341 , 3.459  , 1.598   , 26.154  ,   0.0000
   31 , 11.59  , 34.347 , 3.381  , 1.622   , 26.159  ,   0.0000
