RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 14.057 , 33.693 , 4.683  , 3.527   , 25.165  ,   0.0000
    2 , 14.055 , 33.699 , 4.71   , 3.625   , 25.171  ,   0.0000
    4 , 14.042 , 33.715 , 4.716  , 3.399   , 25.188  ,   0.0000
    5 , 13.977 , 33.789 , 4.66   , 3.393   , 25.298  ,   0.0000
    6 , 13.169 , 34.066 , 4.607  , 3.711   , 25.723  ,   0.0000
    8 , 11.437 , 34.26  , 3.095  , 2.147   , 26.119  ,   0.0000
   10 , 10.242 , 34.36  , 1.635  , 1.708   , 26.405  ,   0.0000
   12 , 9.812  , 34.391 , 0.318  , 1.117   , 26.508  ,   0.0000
   14 , 9.752  , 34.391 , 0.101  , 0.674   , 26.518  ,   0.0000
   15 , 9.723  , 34.392 , 0.104  , 0.622   , 26.523  ,   0.0000
   16 , 9.697  , 34.393 , 0.104  , 0.646   , 26.528  ,   0.0000
   18 , 9.679  , 34.393 , 0.097  , 0.68    , 26.532  ,   0.0000
   20 , 9.585  , 34.392 , 0.089  , 0.686   , 26.547  ,   0.0000
   22 , 9.467  , 34.395 , 0.067  , 0.677   , 26.568  ,   0.0000
   24 , 9.447  , 34.395 , 0.08   , 0.658   , 26.572  ,   0.0000
   25 , 9.44   , 34.395 , 0.096  , 0.613   , 26.573  ,   0.0000
   26 , 9.436  , 34.395 , 0.11   , 0.588   , 26.574  ,   0.0000
   28 , 9.42   , 34.395 , 0.136  , 0.657   , 26.576  ,   0.0000
   30 , 9.398  , 34.396 , 0.166  , 0.653   , 26.581  ,   0.0000
   35 , 9.393  , 34.395 , 0.209  , 0.77    , 26.581  ,   0.0000
   40 , 9.3    , 34.406 , 0.291  , 0.78    , 26.605  ,   0.0000
   41 , 9.272  , 34.409 , 0.325  , 0.764   , 26.611  ,   0.0000
