RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.988 , 34.242 , 5.786  , 0.344   , 24.689  ,   0.0000
    2 , 18.015 , 34.251 , 5.779  , 0.362   , 24.704  ,   0.0000
    4 , 17.863 , 34.253 , 5.78   , 0.362   , 24.743  ,   0.0000
    5 , 17.57  , 34.251 , 5.83   , 0.379   , 24.796  ,   0.0000
    6 , 17.526 , 34.245 , 5.818  , 0.416   , 24.846  ,   0.0000
    8 , 16.88  , 34.24  , 6.059  , 0.508   , 24.958  ,   0.0000
   10 , 16.84  , 34.238 , 6.04   , 0.698   , 24.967  ,   0.0000
   12 , 16.812 , 34.239 , 6.058  , 0.811   , 24.976  ,   0.0000
   14 , 16.709 , 34.241 , 6.06   , 0.925   , 25.003  ,   0.0000
   15 , 16.58  , 34.243 , 6.045  , 1.008   , 25.037  ,   0.0000
   16 , 16.35  , 34.246 , 6.044  , 1.055   , 25.087  ,   0.0000
   18 , 15.996 , 34.252 , 6.01   , 1.183   , 25.176  ,   0.0000
   20 , 15.478 , 34.242 , 5.661  , 1.071   , 25.286  ,   0.0000
   22 , 15.005 , 34.266 , 5.585  , 0.917   , 25.607  ,   0.0000
   24 , 12.731 , 34.275 , 5.351  , 0.908   , 25.83   ,   0.0000
   25 , 12.458 , 34.269 , 4.658  , 0.756   , 25.932  ,   0.0000
   26 , 12.245 , 34.286 , 4.252  , 0.664   , 25.994  ,   0.0000
   28 , 11.914 , 34.314 , 4.064  , 0.613   , 26.073  ,   0.0000
   30 , 11.779 , 34.343 , 3.494  , 0.551   , 26.123  ,   0.0000
   35 , 11.385 , 34.359 , 2.804  , 0.363   , 26.204  ,   0.0000
   40 , 11.227 , 34.353 , 2.477  , 0.359   , 26.23   ,   0.0000
   45 , 10.931 , 34.326 , 2.393  , 0.351   , 26.261  ,   0.0000
   50 , 11.03  , 34.359 , 2.372  , 0.334   , 26.272  ,   0.0000
   60 , 11.069 , 34.416 , 1.846  , 0.322   , 26.308  ,   0.0000
   70 , 11.025 , 34.43  , 1.585  , 0.324   , 26.327  ,   0.0000
   75 , 11.002 , 34.443 , 1.405  , 0.326   , 26.341  ,   0.0000
   76 , 11.004 , 34.442 , 1.349  , 0.307   , 26.34   ,   0.0000
