RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.733 , 33.834 , 7.734  , 3.399   , 25.342  ,   0.0000
    2 , 13.742 , 33.834 , 7.781  , 3.918   , 25.339  ,   0.0000
    4 , 13.713 , 33.835 , 7.803  , 3.524   , 25.346  ,   0.0000
    5 , 13.691 , 33.835 , 7.765  , 3.535   , 25.351  ,   0.0000
    6 , 13.693 , 33.835 , 7.769  , 3.806   , 25.35   ,   0.0000
    8 , 13.695 , 33.835 , 7.813  , 4.114   , 25.35   ,   0.0000
   10 , 13.573 , 33.832 , 7.773  , 3.603   , 25.371  ,   0.0000
   12 , 12.807 , 33.829 , 6.894  , 3.824   , 25.523  ,   0.0000
   14 , 11.543 , 34.038 , 5.244  , 2.778   , 25.921  ,   0.0000
   15 , 11.166 , 34.126 , 4.607  , 2.255   , 26.061  ,   0.0000
   16 , 10.95  , 34.168 , 3.56   , 2.301   , 26.142  ,   0.0000
   18 , 10.553 , 34.226 , 3.12   , 2.033   , 26.251  ,   0.0000
   20 , 10.218 , 34.276 , 2.884  , 1.714   , 26.351  ,   0.0000
   22 , 9.79   , 34.285 , 2.311  , 1.221   , 26.426  ,   0.0000
   24 , 9.69   , 34.281 , 2.123  , 0.971   , 26.442  ,   0.0000
   25 , 9.728  , 34.278 , 2.059  , 0.612   , 26.434  ,   0.0000
   26 , 9.672  , 34.275 , 2.103  , 0.567   , 26.441  ,   0.0000
   28 , 9.655  , 34.276 , 2.073  , 0.569   , 26.445  ,   0.0000
   30 , 9.599  , 34.276 , 2.062  , 0.339   , 26.454  ,   0.0000
   35 , 9.549  , 34.286 , 2.042  , 0.289   , 26.47   ,   0.0000
   40 , 9.464  , 34.326 , 1.757  , 0.241   , 26.515  ,   0.0000
   45 , 9.443  , 34.345 , 1.537  , 0.214   , 26.534  ,   0.0000
   50 , 9.413  , 34.367 , 1.255  , 0.224   , 26.555  ,   0.0000
   52 , 9.405  , 34.372 , 1.039  , 0.219   , 26.561  ,   0.0000
