RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.367 , 33.603 , 6.066  , 0.247   , 24.342  ,   0.0000
    2 , 17.48  , 33.597 , 6.097  , 0.276   , 24.325  ,   0.0000
    4 , 17.514 , 33.594 , 6.064  , 0.3     , 24.313  ,   0.0000
    5 , 17.388 , 33.597 , 6.093  , 0.282   , 24.346  ,   0.0000
    6 , 17.126 , 33.657 , 6.12   , 0.289   , 24.453  ,   0.0000
    8 , 16.862 , 33.806 , 6.216  , 0.371   , 24.634  ,   0.0000
   10 , 16.017 , 33.934 , 6.425  , 0.409   , 24.924  ,   0.0000
   12 , 15.205 , 34.009 , 6.874  , 0.496   , 25.171  ,   0.0000
   14 , 13.488 , 34.116 , 7.129  , 0.626   , 25.588  ,   0.0000
   15 , 12.984 , 34.122 , 7.093  , 0.857   , 25.702  ,   0.0000
   16 , 12.618 , 34.106 , 7.045  , 1.114   , 25.764  ,   0.0000
   18 , 11.986 , 34.042 , 6.746  , 1.591   , 25.848  ,   0.0000
   20 , 11.372 , 34.022 , 5.459  , 1.443   , 25.945  ,   0.0000
   22 , 11.079 , 34.103 , 4.787  , 1.611   , 26.062  ,   0.0000
   24 , 10.672 , 34.122 , 4.207  , 1.763   , 26.148  ,   0.0000
   25 , 10.577 , 34.133 , 3.974  , 1.631   , 26.174  ,   0.0000
   26 , 10.503 , 34.142 , 3.812  , 1.654   , 26.195  ,   0.0000
   28 , 10.352 , 34.156 , 3.397  , 1.641   , 26.233  ,   0.0000
   30 , 10.29  , 34.162 , 3.27   , 1.397   , 26.249  ,   0.0000
   35 , 10.187 , 34.182 , 2.913  , 0.965   , 26.282  ,   0.0000
   40 , 10.06  , 34.218 , 2.789  , 0.676   , 26.33   ,   0.0000
   41 , 10.025 , 34.229 , 2.615  , 0.549   , 26.344  ,   0.0000
