RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 13.199 , 34.213 , 4.244  , 1.452   , 25.743  ,   0.0000
    2 , 13.196 , 34.215 , 4.224  , 1.382   , 25.745  ,   0.0000
    4 , 13.19  , 34.213 , 4.237  , 1.396   , 25.745  ,   0.0000
    5 , 13.187 , 34.214 , 4.22   , 1.423   , 25.747  ,   0.0000
    6 , 13.185 , 34.214 , 4.21   , 1.392   , 25.747  ,   0.0000
    8 , 13.149 , 34.211 , 4.207  , 1.471   , 25.752  ,   0.0000
   10 , 12.99  , 34.204 , 4.145  , 1.747   , 25.778  ,   0.0000
   12 , 12.77  , 34.198 , 4.02   , 2.066   , 25.817  ,   0.0000
   14 , 12.199 , 34.191 , 3.657  , 2.658   , 25.922  ,   0.0000
   15 , 11.874 , 34.168 , 3.508  , 3.228   , 25.967  ,   0.0000
   16 , 11.378 , 34.143 , 3.443  , 3.367   , 26.039  ,   0.0000
   18 , 10.55  , 34.212 , 2.336  , 1.741   , 26.241  ,   0.0000
   20 , 10.447 , 34.239 , 2.004  , 2.087   , 26.281  ,   0.0000
   22 , 10.346 , 34.238 , 1.928  , 1.767   , 26.298  ,   0.0000
   24 , 10.29  , 34.251 , 1.641  , 2.014   , 26.317  ,   0.0000
   25 , 10.261 , 34.254 , 1.57   , 2.303   , 26.324  ,   0.0000
   26 , 10.199 , 34.259 , 1.555  , 2.409   , 26.339  ,   0.0000
   28 , 10.14  , 34.319 , 1.175  , 0.934   , 26.396  ,   0.0000
   30 , 10.153 , 34.376 , 0.679  , 0.36    , 26.438  ,   0.0000
   35 , 10.165 , 34.457 , 0.447  , 0.182   , 26.499  ,   0.0000
   40 , 10.178 , 34.471 , 0.482  , 0.144   , 26.508  ,   0.0000
   45 , 10.168 , 34.478 , 0.419  , 0.13    , 26.516  ,   0.0000
   50 , 10.126 , 34.491 , 0.361  , 0.111   , 26.533  ,   0.0000
   55 , 10.121 , 34.502 , 0.349  , 0.079   , 26.543  ,   0.0000
