RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.929 , 34.285 , 5.978  , 0.959   , 24.982  ,   0.0000
    2 , 16.931 , 34.285 , 5.981  , 0.897   , 24.982  ,   0.0000
    4 , 16.93  , 34.285 , 5.961  , 0.889   , 24.982  ,   0.0000
    5 , 16.929 , 34.285 , 5.96   , 0.898   , 24.982  ,   0.0000
    6 , 16.933 , 34.285 , 5.946  , 0.93    , 24.982  ,   0.0000
    8 , 16.936 , 34.286 , 5.916  , 0.892   , 24.981  ,   0.0000
   10 , 16.926 , 34.288 , 5.962  , 0.898   , 24.986  ,   0.0000
   12 , 16.856 , 34.292 , 6.007  , 1.022   , 25.006  ,   0.0000
   14 , 16.76  , 34.289 , 6.07   , 1.185   , 25.025  ,   0.0000
   15 , 16.729 , 34.284 , 6.101  , 1.093   , 25.03   ,   0.0000
   16 , 16.669 , 34.28  , 6.047  , 1.064   , 25.039  ,   0.0000
   18 , 16.577 , 34.279 , 5.971  , 1.07    , 25.061  ,   0.0000
   20 , 16.433 , 34.281 , 5.934  , 1.131   , 25.094  ,   0.0000
   22 , 15.988 , 34.289 , 5.931  , 1.095   , 25.194  ,   0.0000
   24 , 15.696 , 34.304 , 5.785  , 1.014   , 25.278  ,   0.0000
   25 , 15.652 , 34.305 , 5.593  , 1.006   , 25.299  ,   0.0000
   26 , 15.575 , 34.304 , 5.409  , 1.039   , 25.337  ,   0.0000
   28 , 14.544 , 34.326 , 5.31   , 1.098   , 25.613  ,   0.0000
   30 , 12.303 , 34.412 , 4.547  , 0.758   , 26.056  ,   0.0000
   35 , 11.849 , 34.414 , 3.012  , 0.745   , 26.162  ,   0.0000
   40 , 11.672 , 34.404 , 2.799  , 0.762   , 26.188  ,   0.0000
