RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.784 , 34.16  , 5.291  , 0.692   , 24.921  ,   0.0000
    2 , 16.778 , 34.161 , 5.277  , 0.83    , 24.922  ,   0.0000
    4 , 16.715 , 34.162 , 5.273  , 0.821   , 24.938  ,   0.0000
    5 , 16.675 , 34.163 , 5.285  , 0.905   , 24.949  ,   0.0000
    6 , 16.603 , 34.169 , 5.267  , 0.906   , 24.972  ,   0.0000
    8 , 15.752 , 34.243 , 5.31   , 0.877   , 25.218  ,   0.0000
   10 , 14.481 , 34.379 , 4.754  , 1.306   , 25.596  ,   0.0000
   12 , 13.998 , 34.411 , 3.705  , 1.772   , 25.732  ,   0.0000
   14 , 13.529 , 34.424 , 3.402  , 2.061   , 25.839  ,   0.0000
   15 , 13.235 , 34.433 , 2.959  , 2.166   , 25.9    ,   0.0000
