RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 12.829 , 34.051 , 3.571  , 5.639   , 25.692  ,   0.0000
    2 , 12.818 , 34.052 , 3.572  , 5.639   , 25.694  ,   0.0000
    4 , 12.817 , 34.052 , 3.564  , 5.639   , 25.695  ,   0.0000
    5 , 12.814 , 34.051 , 3.572  , 5.639   , 25.695  ,   0.0000
    6 , 12.812 , 34.053 , 3.568  , 5.64    , 25.702  ,   0.0000
    8 , 11.887 , 34.092 , 3.48   , 5.636   , 25.898  ,   0.0000
   10 , 10.729 , 34.191 , 1.904  , 5.635   , 26.179  ,   0.0000
   12 , 10.134 , 34.243 , 1.172  , 5.638   , 26.337  ,   0.0000
   14 , 9.992  , 34.255 , 0.981  , 5.64    , 26.371  ,   0.0000
   15 , 9.975  , 34.256 , 0.883  , 5.64    , 26.375  ,   0.0000
   16 , 9.958  , 34.257 , 0.828  , 5.641   , 26.378  ,   0.0000
