RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.016 , 34.326 , 6.507  , 3.34    , 24.999  ,   0.0000
    2 , 16.799 , 34.306 , 6.53   , 4.046   , 25.029  ,   0.0000
    4 , 16.333 , 34.285 , 6.823  , 8.351   , 25.134  ,   0.0000
    5 , 15.884 , 34.279 , 6.524  , 7.802   , 25.218  ,   0.0000
    6 , 15.74  , 34.273 , 6.232  , 7.339   , 25.247  ,   0.0000
    8 , 15.573 , 34.27  , 6.359  , 8.391   , 25.278  ,   0.0000
   10 , 15.409 , 34.276 , 5.674  , 6.152   , 25.323  ,   0.0000
   12 , 15.375 , 34.278 , 5.694  , 6.143   , 25.332  ,   0.0000
   14 , 15.259 , 34.283 , 5.66   , 6.07    , 25.365  ,   0.0000
   15 , 15.127 , 34.29  , 5.634  , 5.217   , 25.41   ,   0.0000
   16 , 14.643 , 34.323 , 5.641  , 5.842   , 25.578  ,   0.0000
   18 , 13.321 , 34.372 , 4.498  , 3.973   , 25.836  ,   0.0000
   20 , 13.241 , 34.368 , 4.169  , 2.602   , 25.855  ,   0.0000
   22 , 13.201 , 34.368 , 4.125  , 2.522   , 25.863  ,   0.0000
   24 , 13.198 , 34.37  , 4.118  , 2.571   , 25.866  ,   0.0000
   25 , 13.149 , 34.376 , 4.125  , 2.318   , 25.879  ,   0.0000
   26 , 13.097 , 34.381 , 4.144  , 2.445   , 25.896  ,   0.0000
   28 , 12.736 , 34.392 , 3.994  , 2.189   , 25.973  ,   0.0000
   30 , 12.395 , 34.381 , 3.747  , 2.204   , 26.032  ,   0.0000
   35 , 11.982 , 34.392 , 3.266  , 1.8     , 26.12   ,   0.0000
   40 , 11.414 , 34.433 , 3.023  , 1.46    , 26.253  ,   0.0000
   45 , 11.176 , 34.474 , 1.604  , 0.962   , 26.334  ,   0.0000
   50 , 11.112 , 34.492 , 1.315  , 0.557   , 26.359  ,   0.0000
   60 , 11.061 , 34.5   , 1.067  , 0.46    , 26.375  ,   0.0000
   70 , 11.06  , 34.538 , 0.823  , 0.375   , 26.405  ,   0.0000
   75 , 11.05  , 34.557 , 0.731  , 0.233   , 26.422  ,   0.0000
   80 , 11.047 , 34.559 , 0.67   , 0.159   , 26.424  ,   0.0000
