RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.506 , 34.251 , 6.022  , 0.939   , 24.817  ,   0.0000
    2 , 17.511 , 34.252 , 6.008  , 0.994   , 24.82   ,   0.0000
    4 , 17.394 , 34.258 , 5.994  , 1.031   , 24.873  ,   0.0000
    5 , 17.089 , 34.262 , 6.001  , 1.069   , 24.916  ,   0.0000
    6 , 16.954 , 34.264 , 5.925  , 1.092   , 24.95   ,   0.0000
    8 , 16.908 , 34.261 , 5.859  , 1.394   , 24.968  ,   0.0000
   10 , 16.886 , 34.261 , 5.856  , 1.459   , 24.974  ,   0.0000
   12 , 15.942 , 34.298 , 5.941  , 1.436   , 25.204  ,   0.0000
   14 , 15.374 , 34.33  , 5.03   , 1.886   , 25.38   ,   0.0000
   15 , 14.631 , 34.337 , 5.033  , 1.827   , 25.546  ,   0.0000
   16 , 13.955 , 34.346 , 4.849  , 1.779   , 25.681  ,   0.0000
   18 , 12.823 , 34.285 , 4.283  , 1.133   , 25.864  ,   0.0000
   20 , 12.334 , 34.316 , 3.835  , 0.852   , 25.992  ,   0.0000
   22 , 12.364 , 34.352 , 3.304  , 0.931   , 26.015  ,   0.0000
   24 , 12.437 , 34.388 , 3.155  , 0.955   , 26.035  ,   0.0000
   25 , 12.299 , 34.4   , 2.987  , 0.966   , 26.068  ,   0.0000
   26 , 12.022 , 34.407 , 2.713  , 1.003   , 26.121  ,   0.0000
   28 , 11.866 , 34.431 , 2.347  , 1.023   , 26.173  ,   0.0000
   30 , 11.712 , 34.437 , 1.797  , 0.959   , 26.206  ,   0.0000
   35 , 11.575 , 34.47  , 1.455  , 0.898   , 26.259  ,   0.0000
   40 , 11.203 , 34.513 , 1.219  , 0.88    , 26.359  ,   0.0000
   45 , 11.13  , 34.516 , 0.633  , 0.84    , 26.375  ,   0.0000
   50 , 11.073 , 34.511 , 0.586  , 0.794   , 26.381  ,   0.0000
   52 , 10.989 , 34.511 , 0.511  , 0.814   , 26.395  ,   0.0000
