RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 18.038 , 34.251 , 5.922  , 0.49    , 24.689  ,   0.0000
    2 , 18.026 , 34.252 , 5.912  , 0.48    , 24.692  ,   0.0000
    4 , 18.003 , 34.251 , 5.922  , 0.503   , 24.7    ,   0.0000
    5 , 17.915 , 34.251 , 5.92   , 0.553   , 24.719  ,   0.0000
    6 , 17.828 , 34.25  , 5.984  , 1.032   , 24.739  ,   0.0000
    8 , 17.667 , 34.248 , 6.031  , 1.4     , 24.777  ,   0.0000
   10 , 17.61  , 34.247 , 6.062  , 1.292   , 24.79   ,   0.0000
   12 , 17.564 , 34.245 , 6.078  , 1.318   , 24.802  ,   0.0000
   14 , 17.372 , 34.244 , 6.081  , 1.096   , 24.845  ,   0.0000
   15 , 17.309 , 34.243 , 6.11   , 1.374   , 24.86   ,   0.0000
   16 , 17.263 , 34.24  , 6.138  , 1.583   , 24.873  ,   0.0000
   18 , 16.976 , 34.229 , 6.155  , 2.007   , 24.94   ,   0.0000
   20 , 15.886 , 34.219 , 6.341  , 3.569   , 25.144  ,   0.0000
   22 , 14.756 , 34.22  , 5.71   , 4.808   , 25.422  ,   0.0000
   24 , 14.309 , 34.232 , 5.562  , 4.228   , 25.537  ,   0.0000
   25 , 13.696 , 34.247 , 5.499  , 3.701   , 25.653  ,   0.0000
   26 , 13.552 , 34.252 , 5.304  , 3.175   , 25.699  ,   0.0000
   28 , 13.422 , 34.247 , 5.061  , 2.177   , 25.728  ,   0.0000
   30 , 13.189 , 34.252 , 5.062  , 1.943   , 25.772  ,   0.0000
   35 , 12.4   , 34.299 , 4.215  , 1.457   , 25.969  ,   0.0000
   40 , 11.576 , 34.35  , 3.274  , 0.688   , 26.16   ,   0.0000
   41 , 11.406 , 34.351 , 3.047  , 0.49    , 26.174  ,   0.0000
