RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 14.178 , 34.401 , 3.116  , 0.233   , 25.685  ,   0.0000
    2 , 13.812 , 34.415 , 3.37   , 0.269   , 25.777  ,   0.0000
    4 , 12.391 , 34.448 , 3.231  , 0.27    , 26.055  ,   0.0000
    5 , 12.002 , 34.463 , 2.876  , 0.259   , 26.163  ,   0.0000
    6 , 11.831 , 34.453 , 1.943  , 0.252   , 26.198  ,   0.0000
    8 , 11.618 , 34.454 , 1.984  , 0.246   , 26.24   ,   0.0000
   10 , 11.258 , 34.462 , 1.24   , 0.243   , 26.31   ,   0.0000
   12 , 11.131 , 34.461 , 1.171  , 0.247   , 26.331  ,   0.0000
   14 , 11.071 , 34.472 , 1.073  , 0.226   , 26.352  ,   0.0000
   15 , 11.05  , 34.476 , 0.963  , 0.235   , 26.358  ,   0.0000
   16 , 11.047 , 34.482 , 0.815  , 0.232   , 26.364  ,   0.0000
   18 , 10.992 , 34.503 , 0.746  , 0.212   , 26.389  ,   0.0000
   20 , 11.01  , 34.534 , 0.317  , 0.219   , 26.411  ,   0.0000
   22 , 10.933 , 34.545 , 0.247  , 0.194   , 26.433  ,   0.0000
   24 , 10.854 , 34.556 , 0.198  , 0.249   , 26.456  ,   0.0000
   25 , 10.815 , 34.561 , 0.193  , 0.245   , 26.465  ,   0.0000
   26 , 10.81  , 34.564 , 0.19   , 0.245   , 26.47   ,   0.0000
   28 , 10.799 , 34.569 , 0.154  , 0.244   , 26.476  ,   0.0000
   30 , 10.79  , 34.569 , 0.125  , 0.25    , 26.477  ,   0.0000
   35 , 10.76  , 34.571 , 0.118  , 0.247   , 26.484  ,   0.0000
   40 , 10.707 , 34.571 , 0.153  , 0.257   , 26.494  ,   0.0000
   42 , 10.679 , 34.572 , 0.232  , 0.258   , 26.499  ,   0.0000
