RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 14.858 , 34.326 , 4.283  , 1.119   , 25.484  ,   0.0000
    2 , 14.852 , 34.325 , 4.299  , 1.117   , 25.484  ,   0.0000
    4 , 14.853 , 34.326 , 4.295  , 1.172   , 25.484  ,   0.0000
    5 , 14.863 , 34.326 , 4.301  , 1.023   , 25.482  ,   0.0000
    6 , 14.863 , 34.325 , 4.298  , 1.069   , 25.482  ,   0.0000
    8 , 14.847 , 34.325 , 4.289  , 0.996   , 25.485  ,   0.0000
   10 , 14.845 , 34.325 , 4.29   , 1.085   , 25.486  ,   0.0000
   12 , 14.787 , 34.328 , 4.258  , 1.04    , 25.505  ,   0.0000
   14 , 14.251 , 34.358 , 4.258  , 1.167   , 25.688  ,   0.0000
   15 , 13.307 , 34.394 , 4.084  , 0.908   , 25.863  ,   0.0000
   16 , 12.491 , 34.432 , 3.455  , 0.86    , 26.03   ,   0.0000
   18 , 11.774 , 34.477 , 1.606  , 0.49    , 26.222  ,   0.0000
   20 , 11.756 , 34.466 , 1.513  , 0.458   , 26.22   ,   0.0000
   22 , 11.731 , 34.463 , 1.489  , 0.457   , 26.223  ,   0.0000
   24 , 11.714 , 34.465 , 1.448  , 0.46    , 26.227  ,   0.0000
   25 , 11.666 , 34.469 , 1.403  , 0.46    , 26.241  ,   0.0000
   26 , 11.448 , 34.477 , 1.345  , 0.456   , 26.286  ,   0.0000
   28 , 11.246 , 34.485 , 1.126  , 0.434   , 26.329  ,   0.0000
   30 , 11.105 , 34.483 , 0.831  , 0.408   , 26.353  ,   0.0000
   31 , 11.049 , 34.484 , 0.815  , 0.415   , 26.361  ,   0.0000
