RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 11.664 , 34.312 , 3.159  , 1.33    , 26.119  ,   0.0000
    2 , 11.659 , 34.313 , 3.133  , 1.345   , 26.12   ,   0.0000
    4 , 11.656 , 34.313 , 3.114  , 1.346   , 26.121  ,   0.0000
    5 , 11.653 , 34.314 , 3.104  , 1.348   , 26.121  ,   0.0000
    6 , 11.65  , 34.314 , 3.097  , 1.348   , 26.122  ,   0.0000
    8 , 11.654 , 34.314 , 3.108  , 1.346   , 26.121  ,   0.0000
   10 , 11.619 , 34.316 , 3.081  , 1.346   , 26.13   ,   0.0000
   12 , 11.547 , 34.322 , 2.897  , 1.343   , 26.149  ,   0.0000
   14 , 11.367 , 34.339 , 2.71   , 1.344   , 26.194  ,   0.0000
   15 , 11.214 , 34.351 , 2.464  , 1.342   , 26.231  ,   0.0000
   16 , 10.982 , 34.37  , 2.138  , 1.346   , 26.286  ,   0.0000
