RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    2 , 15.91  , 33.191 , 6.726  , 1.153   , 24.382  ,   0.0000
    4 , 15.554 , 33.188 , 6.719  , 1.381   , 24.451  ,   0.0000
    5 , 15.527 , 33.195 , 6.732  , 1.436   , 24.464  ,   0.0000
    6 , 15.602 , 33.191 , 6.778  , 1.52    , 24.452  ,   0.0000
    8 , 15.374 , 33.199 , 6.815  , 2.142   , 24.502  ,   0.0000
   10 , 15.33  , 33.2   , 6.9    , 2.289   , 24.512  ,   0.0000
   12 , 15.297 , 33.2   , 6.878  , 2.416   , 24.52   ,   0.0000
   14 , 15.261 , 33.204 , 6.845  , 3.045   , 24.531  ,   0.0000
   15 , 15.235 , 33.209 , 6.848  , 3.197   , 24.541  ,   0.0000
   16 , 15.183 , 33.217 , 6.815  , 3.408   , 24.558  ,   0.0000
   18 , 15.098 , 33.23  , 6.732  , 3.872   , 24.587  ,   0.0000
   20 , 14.721 , 33.274 , 6.385  , 4.369   , 24.701  ,   0.0000
   22 , 13.191 , 33.492 , 5.722  , 6.252   , 25.216  ,   0.0000
   24 , 11.4   , 33.691 , 5.621  , 3.053   , 25.665  ,   0.0000
   25 , 11.222 , 33.717 , 5.414  , 2.932   , 25.733  ,   0.0000
   26 , 11.035 , 33.735 , 5.255  , 2.632   , 25.783  ,   0.0000
   28 , 10.358 , 33.795 , 4.863  , 1.527   , 25.946  ,   0.0000
   30 , 10.038 , 33.851 , 4.476  , 1.535   , 26.048  ,   0.0000
   35 , 9.592  , 33.897 , 4.089  , 1.249   , 26.16   ,   0.0000
   40 , 9.532  , 33.999 , 4.05   , 1.073   , 26.25   ,   0.0000
   45 , 9.802  , 34.172 , 3.152  , 1.098   , 26.339  ,   0.0000
   50 , 9.658  , 34.203 , 2.435  , 1.097   , 26.387  ,   0.0000
   51 , 9.513  , 34.213 , 2.398  , 1.057   , 26.412  ,   0.0000
