RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.034 , 33.86  , 6.119  , 1.288   , 24.863  ,   0.0000
    2 , 16.034 , 33.862 , 6.134  , 1.388   , 24.865  ,   0.0000
    4 , 16.036 , 33.864 , 6.12   , 1.555   , 24.866  ,   0.0000
    5 , 16.037 , 33.864 , 6.137  , 1.475   , 24.866  ,   0.0000
    6 , 16.035 , 33.862 , 6.13   , 1.425   , 24.864  ,   0.0000
    8 , 16.038 , 33.865 , 6.135  , 1.549   , 24.866  ,   0.0000
   10 , 16.039 , 33.865 , 6.122  , 1.611   , 24.865  ,   0.0000
   12 , 16.028 , 33.864 , 6.122  , 1.635   , 24.868  ,   0.0000
   14 , 15.953 , 33.868 , 6.179  , 1.584   , 24.888  ,   0.0000
   15 , 15.854 , 33.865 , 6.199  , 1.622   , 24.907  ,   0.0000
   16 , 15.564 , 33.856 , 6.22   , 1.605   , 24.966  ,   0.0000
   18 , 13.442 , 33.91  , 6.257  , 2.16    , 25.462  ,   0.0000
   20 , 12.837 , 33.923 , 6.09   , 2.744   , 25.59   ,   0.0000
   22 , 12.514 , 33.975 , 5.699  , 3.255   , 25.694  ,   0.0000
   24 , 12.108 , 33.946 , 5.567  , 2.787   , 25.75   ,   0.0000
   25 , 11.688 , 33.922 , 4.915  , 2.53    , 25.81   ,   0.0000
   26 , 11.557 , 33.943 , 4.448  , 2.313   , 25.851  ,   0.0000
   28 , 11.196 , 33.976 , 4.202  , 1.591   , 25.942  ,   0.0000
   30 , 10.856 , 33.977 , 3.919  , 1.179   , 26.005  ,   0.0000
   35 , 10.667 , 34.083 , 3.256  , 0.897   , 26.121  ,   0.0000
   39 , 10.177 , 34.188 , 2.336  , 0.585   , 26.288  ,   0.0000
