RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 16.322 , 34.154 , 5.508  , 1.18    , 25.023  ,   0.0000
    2 , 16.335 , 34.154 , 5.478  , 1.486   , 25.02   ,   0.0000
    4 , 16.339 , 34.154 , 5.477  , 1.489   , 25.019  ,   0.0000
    5 , 16.338 , 34.154 , 5.49   , 1.712   , 25.02   ,   0.0000
    6 , 16.339 , 34.154 , 5.485  , 1.518   , 25.02   ,   0.0000
    8 , 16.318 , 34.157 , 5.495  , 1.416   , 25.027  ,   0.0000
   10 , 16.178 , 34.177 , 5.412  , 1.585   , 25.074  ,   0.0000
   12 , 15.839 , 34.216 , 5.344  , 1.395   , 25.187  ,   0.0000
   14 , 14.98  , 34.273 , 5.223  , 1.338   , 25.428  ,   0.0000
   15 , 14.076 , 34.323 , 5.07   , 1.31    , 25.642  ,   0.0000
   16 , 13.309 , 34.36  , 4.687  , 1.218   , 25.823  ,   0.0000
   18 , 12.515 , 34.389 , 3.304  , 1.149   , 26.011  ,   0.0000
   20 , 12.075 , 34.417 , 2.203  , 0.901   , 26.122  ,   0.0000
   22 , 11.821 , 34.425 , 2.102  , 0.763   , 26.173  ,   0.0000
   24 , 11.744 , 34.434 , 1.914  , 0.689   , 26.2    ,   0.0000
   25 , 11.626 , 34.446 , 1.807  , 0.654   , 26.228  ,   0.0000
   26 , 11.546 , 34.463 , 1.743  , 0.524   , 26.257  ,   0.0000
   28 , 11.392 , 34.485 , 1.554  , 0.43    , 26.302  ,   0.0000
   30 , 11.271 , 34.486 , 1.378  , 0.409   , 26.325  ,   0.0000
   35 , 11.08  , 34.495 , 1.083  , 0.403   , 26.367  ,   0.0000
   40 , 10.946 , 34.508 , 0.785  , 0.382   , 26.402  ,   0.0000
   45 , 10.832 , 34.518 , 0.512  , 0.382   , 26.43   ,   0.0000
   50 , 10.768 , 34.549 , 0.206  , 0.378   , 26.466  ,   0.0000
   56 , 10.666 , 34.552 , 0.072  , 0.371   , 26.486  ,   0.0000
