Cruce,pais,buque,Est,lat(g) ,lat(m) ,long(g),long(m),Año,Mes,Dia,Hora,minuto,Profeco,Olasdir,Olasalt,Olasper, dirviento,vientint, Presatm,Taseco,Tahum,Tiempres,Tiponube,cantnube,vis, prof,Temp,Sali, sigmat, oxigsen,cloasensor , cloa , feop 
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,1,16.405,34.309,25.123,5.91,1.416,1.44,0.07
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,2,16.37,34.307,25.13,5.916,1.426,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,4,16.334,34.307,25.138,5.901,1.407,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,5,16.36,34.307,25.135,5.916,1.413,1.4,0.26
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,6,16.307,34.307,25.154,5.918,1.459,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,8,15.813,34.308,25.242,5.967,1.485,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,10,15.339,34.304,25.357,5.952,1.608,1.86,0.01
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,12,15.27,34.298,25.376,5.921,1.651,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,14,14.591,34.297,25.512,5.944,1.675,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,15,14.343,34.296,25.575,5.909,1.689,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,16,13.965,34.297,25.643,5.855,1.695,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,18,13.538,34.286,25.738,5.597,1.702,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,20,12.807,34.262,25.852,5.552,1.695,2.37,0.31
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,22,12.689,34.273,25.889,5.248,1.674,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,24,12.695,34.321,25.935,5.141,1.757,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,25,12.442,34.336,25.989,4.987,1.784,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,26,12.15,34.355,26.058,4.817,1.778,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,28,11.652,34.34,26.139,3.967,1.668,0,0
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,30,11.593,34.341,26.154,3.459,1.598,1.33,0.9
544,CHILE,ABATE MOLINA,1,33,50,71,55.7,2012,1,6,15,2,43,220,1,2,340,5,1016.5,23.5,21,2,6,8,7,31,11.59,34.347,26.159,3.381,1.622,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,1,17.016,34.326,24.999,6.507,3.34,7.42,0.43
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,2,16.799,34.306,25.029,6.53,4.046,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,4,16.333,34.285,25.134,6.823,8.351,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,5,15.884,34.279,25.218,6.524,7.802,5.85,0.94
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,6,15.74,34.273,25.247,6.232,7.339,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,8,15.573,34.27,25.278,6.359,8.391,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,10,15.409,34.276,25.323,5.674,6.152,7.65,1.18
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,12,15.375,34.278,25.332,5.694,6.143,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,14,15.259,34.283,25.365,5.66,6.07,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,15,15.127,34.29,25.41,5.634,5.217,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,16,14.643,34.323,25.578,5.641,5.842,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,18,13.321,34.372,25.836,4.498,3.973,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,20,13.241,34.368,25.855,4.169,2.602,2.92,0.95
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,22,13.201,34.368,25.863,4.125,2.522,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,24,13.198,34.37,25.866,4.118,2.571,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,25,13.149,34.376,25.879,4.125,2.318,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,26,13.097,34.381,25.896,4.144,2.445,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,28,12.736,34.392,25.973,3.994,2.189,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,30,12.395,34.381,26.032,3.747,2.204,2.56,1.36
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,35,11.982,34.392,26.12,3.266,1.8,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,40,11.414,34.433,26.253,3.023,1.46,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,45,11.176,34.474,26.334,1.604,0.962,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,50,11.112,34.492,26.359,1.315,0.557,0.56,0.5
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,60,11.061,34.5,26.375,1.067,0.46,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,70,11.06,34.538,26.405,0.823,0.375,0,0
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,75,11.05,34.557,26.422,0.731,0.233,0.26,0.39
544,CHILE,ABATE MOLINA,2,34,10,72,2.4,2012,1,6,22,41,90,220,1,2,60,3,1014.5,18,16,0,s,0,7,80,11.047,34.559,26.424,0.67,0.159,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,1,17.012,34.138,24.855,8.012,7.802,9.41,0.27
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,2,16.876,34.161,24.897,7.922,8.291,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,4,16.915,34.155,24.887,7.933,10.812,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,5,16.779,34.173,24.933,7.782,9.789,8.81,0.67
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,6,16.453,34.196,25.027,7.654,9.78,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,8,15.728,34.258,25.233,7.038,13.944,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,10,15.171,34.313,25.397,6.573,13.298,13.81,2.45
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,12,14.563,34.339,25.55,6.147,13.544,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,14,14.49,34.342,25.577,5.768,12.681,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,15,14.317,34.341,25.611,5.549,12.126,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,16,14.123,34.349,25.662,5.455,10.671,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,18,13.69,34.352,25.764,5.292,7.108,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,20,12.736,34.334,25.92,5.068,7.093,5.68,1.49
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,22,12.527,34.353,25.985,4.691,3.568,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,24,12.42,34.386,26.031,4.345,2.97,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,25,12.429,34.39,26.034,3.875,2.539,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,26,12.396,34.392,26.041,3.626,1.345,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,28,12.291,34.396,26.065,3.583,0.986,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,30,11.899,34.405,26.139,3.425,0.876,1.16,1.78
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,35,11.63,34.42,26.207,2.688,0.89,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,40,11.616,34.42,26.212,2.527,0.782,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,45,11.496,34.425,26.237,2.293,0.899,0,0
544,CHILE,ABATE MOLINA,3,34,0,71,56.5,2012,1,7,0,44,60,220,1,2,0,0,1014,18,16,0,s,0,7,50,11.495,34.422,26.235,2.302,0.845,0.83,1.57
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,1,15.966,34.311,25.221,5.721,0.988,1.11,0.68
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,2,16.004,34.309,25.22,5.718,1.11,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,4,15.857,34.316,25.245,5.727,1.145,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,5,16.043,34.311,25.209,5.712,1.13,1.1,0.72
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,6,16.157,34.31,25.192,5.724,1.078,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,8,15.176,34.3,25.377,5.831,1.195,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,10,14.379,34.315,25.57,5.592,1.273,1.37,0.62
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,12,14.246,34.294,25.602,5.557,1.312,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,14,13.591,34.294,25.728,5.525,1.413,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,15,13.36,34.298,25.77,5.51,1.507,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,16,13.346,34.297,25.785,5.445,1.561,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,18,12.678,34.287,25.902,5.321,1.69,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,20,11.872,34.321,26.077,4.821,1.674,1.48,0.96
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,22,11.711,34.303,26.102,3.958,1.569,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,24,11.472,34.329,26.16,3.871,1.539,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,25,11.458,34.349,26.185,3.694,1.56,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,26,11.408,34.356,26.2,3.448,1.652,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,28,11.261,34.37,26.235,3.057,1.294,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,30,11.232,34.379,26.249,2.842,1.134,1.27,0.73
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,35,11.19,34.436,26.301,2.389,0.859,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,40,11.104,34.516,26.38,1.309,0.398,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,45,11.067,34.537,26.403,0.892,0.36,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,50,11.049,34.538,26.407,0.805,0.355,0.27,0.38
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,60,10.996,34.545,26.422,0.631,0.333,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,70,10.987,34.554,26.43,0.528,0.311,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,75,10.986,34.555,26.431,0.527,0.317,0.36,0.51
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,80,10.987,34.554,26.431,0.522,0.311,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,90,10.987,34.557,26.433,0.518,0.311,0,0
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,100,10.99,34.559,26.434,0.501,0.31,0.22,0.7
544,CHILE,ABATE MOLINA,4,34,0,72,1.4,2012,1,7,1,46,110,220,1,2,0,0,1013.5,17,16,0,s,0,7,101,10.99,34.559,26.434,0.5,0.312,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,1,16.379,34.354,25.164,5.683,1.384,1.52,1.47
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,2,16.313,34.365,25.187,5.657,1.447,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,4,16.252,34.365,25.204,5.684,1.545,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,5,16.228,34.364,25.24,5.659,1.48,2.11,0.78
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,6,15.448,34.367,25.381,5.714,1.749,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,8,14.451,34.366,25.596,5.759,2.204,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,10,13.503,34.378,25.797,5.526,2.843,2.5,2.42
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,12,13.088,34.367,25.894,5.108,2.975,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,14,12.363,34.374,26.027,5.004,2.6,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,15,12.114,34.378,26.08,4.684,2.363,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,16,11.931,34.376,26.119,4.181,2.416,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,18,11.539,34.389,26.198,3.715,1.744,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,20,11.48,34.393,26.215,3.2,1.435,1.37,1.48
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,22,11.453,34.39,26.218,2.836,1.224,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,24,11.36,34.395,26.238,2.796,1.103,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,25,11.322,34.398,26.248,2.69,1.05,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,26,11.278,34.401,26.258,2.565,1.084,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,28,11.229,34.404,26.27,2.238,0.866,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,30,11.214,34.406,26.275,2.235,0.898,0.96,0.73
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,35,11.188,34.429,26.297,2.001,0.85,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,40,11.223,34.481,26.331,1.806,0.711,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,45,11.157,34.508,26.364,1.282,0.538,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,50,11.126,34.525,26.383,1.026,0.433,0.37,0.34
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,60,11.087,34.568,26.423,0.777,0.34,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,70,11.009,34.594,26.458,0.492,0.264,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,75,10.999,34.595,26.461,0.421,0.263,0.1,0.24
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,80,10.99,34.599,26.465,0.383,0.264,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,90,10.952,34.613,26.483,0.294,0.252,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,100,10.919,34.623,26.497,0.227,0.248,0.05,0.25
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,120,10.851,34.631,26.515,0.146,0.25,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,125,10.847,34.632,26.516,0.145,0.248,0,0
544,CHILE,ABATE MOLINA,5,34,0,72,7.5,2012,1,7,3,0,153,210,1,2,0,0,1013,17,16,0,s,0,7,132,10.84,34.632,26.518,0.139,0.25,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,1,17.272,34.266,24.886,5.836,0.587,0.61,0.46
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,2,17.258,34.266,24.889,5.838,0.698,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,4,17.264,34.267,24.889,5.843,0.674,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,5,17.265,34.267,24.889,5.864,0.719,0.58,0.41
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,6,17.262,34.268,24.89,5.849,0.697,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,8,17.217,34.263,24.903,5.856,0.742,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,10,16.581,34.258,25.036,5.96,0.732,0.63,0.39
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,12,15.778,34.292,25.287,7.045,1.306,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,14,13.561,34.3,25.719,7.671,1.979,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,15,13.071,34.292,25.813,6.802,1.301,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,16,13.016,34.284,25.833,5.31,1.081,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,18,12.706,34.248,25.87,4.525,0.924,0,0
544,CHILE,ABATE MOLINA,6,34,0,72,14.2,2012,1,7,4,20,660,200,2,2,0,0,1013,17,16,0,s,0,7,20,11.962,34.16,25.941,4.54,0.589,0.88,0.65
