RECLUTAMIENTO DE ANCHOVETA CENTROSUR V a X Regiones 2012
Abate Molina (enero 2012)
Prof.,  Temp.,  Salin.,  Oxig.,  cloa., Dens. , XX 
---------------------------------------------------
    1 , 17.113 , 34.279 , 6.082  , 1.035   , 24.934  ,   0.0000
    2 , 17.127 , 34.279 , 6.065  , 0.903   , 24.932  ,   0.0000
    4 , 17.051 , 34.282 , 6.077  , 1.094   , 24.956  ,   0.0000
    5 , 16.717 , 34.285 , 6.116  , 1.087   , 25.048  ,   0.0000
    6 , 15.93  , 34.295 , 5.986  , 1.453   , 25.213  ,   0.0000
    8 , 15.949 , 34.292 , 5.974  , 1.71    , 25.214  ,   0.0000
   10 , 15.917 , 34.293 , 5.76   , 1.865   , 25.223  ,   0.0000
   12 , 15.794 , 34.294 , 5.723  , 1.892   , 25.26   ,   0.0000
   14 , 15.127 , 34.306 , 5.463  , 1.772   , 25.404  ,   0.0000
   15 , 15.034 , 34.308 , 5.228  , 2.115   , 25.431  ,   0.0000
   16 , 14.94  , 34.307 , 5.234  , 2.263   , 25.46   ,   0.0000
   18 , 14.397 , 34.312 , 5.062  , 2.667   , 25.569  ,   0.0000
   20 , 14.014 , 34.312 , 4.691  , 1.781   , 25.652  ,   0.0000
   22 , 13.189 , 34.313 , 4.358  , 1.591   , 25.824  ,   0.0000
   24 , 12.622 , 34.313 , 3.927  , 1.333   , 25.934  ,   0.0000
   25 , 12.445 , 34.316 , 3.798  , 1.097   , 25.972  ,   0.0000
   26 , 12.322 , 34.32  , 3.596  , 1.103   , 25.999  ,   0.0000
   28 , 12.143 , 34.324 , 3.421  , 0.712   , 26.044  ,   0.0000
   30 , 11.848 , 34.346 , 2.981  , 0.34    , 26.11   ,   0.0000
   35 , 11.581 , 34.337 , 2.704  , 0.176   , 26.153  ,   0.0000
   40 , 11.341 , 34.368 , 2.419  , 0.115   , 26.221  ,   0.0000
   45 , 11.301 , 34.384 , 2.273  , 0.077   , 26.241  ,   0.0000
   50 , 11.262 , 34.426 , 1.801  , 0.032   , 26.281  ,   0.0000
