Cruce,pais,buque,Est,lat(g) ,lat(m) ,long (g),long(m),Año,Mes,Dia,Hora,minuto,Profeco,Olasdir,Olasalt,Olasper, dirviento,vientint, Presatm,Taseco,Tahum,Tiempres,Tiponube,cantnube,vis, prof,Temp,Sali, sigmat, oxigsen,cloa sensor , oxiw (mL/L), cloa , feop ,nombre
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,1,14.841,34.502,25.622,5.51,3.204,-5,3.14,0.74,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,2,14.841,34.502,25.624,5.499,2.934,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,4,14.37,34.506,25.721,5.521,2.859,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,5,14.253,34.508,25.755,5.238,2.684,-5,2.63,0.7,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,6,14.216,34.507,25.764,5.138,2.779,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,8,13.979,34.505,25.808,5.12,2.456,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,10,13.832,34.502,25.842,4.881,2.089,-5,2.33,0.69,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,12,13.316,34.492,25.934,4.614,1.975,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,14,13.06,34.483,25.98,4.031,1.86,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,15,12.896,34.482,26.013,3.919,1.69,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,16,12.781,34.483,26.04,3.698,1.803,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,18,12.428,34.493,26.11,3.454,1.684,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,20,12.301,34.498,26.142,2.768,1.206,-5,1.08,0.82,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,22,12.274,34.498,26.147,2.749,1.216,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,24,12.258,34.497,26.149,2.735,1.086,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,25,12.246,34.497,26.151,2.737,1.202,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,26,12.239,34.498,26.153,2.735,1.297,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,28,12.221,34.498,26.157,2.691,1.164,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,30,12.031,34.504,26.199,2.655,1.314,-5,1.32,1.92,cruce536.csv
536,Chile,AbateMolina,1,33,50,71,55.8,11,1,6,20,57,45,24,4,3,2,4,1014,16.5,15.5,2,6,8,4,32,11.711,34.518,26.258,2.503,1.422,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,1,12.657,34.502,26.078,2.528,0.689,-5,0.63,0.46,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,2,12.368,34.498,26.128,2.798,0.779,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,4,12.496,34.498,26.116,2.587,0.788,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,5,11.985,34.513,26.205,2.948,0.803,-5,0.89,1.57,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,6,11.931,34.516,26.226,2.476,0.847,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,8,11.819,34.519,26.25,2.078,0.831,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,10,11.524,34.528,26.308,1.851,0.827,-5,0.76,1.67,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,12,11.526,34.532,26.315,1.597,0.781,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,14,11.51,34.534,26.32,1.622,0.79,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,15,11.475,34.536,26.327,1.628,0.79,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,16,11.438,34.537,26.335,1.599,0.796,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,18,11.381,34.538,26.346,1.494,0.796,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,20,11.306,34.542,26.364,1.328,0.775,-5,0.82,2.79,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,22,11.041,34.552,26.416,1.136,0.766,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,24,10.987,34.558,26.434,0.331,0.755,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,25,10.983,34.56,26.436,0.362,0.786,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,26,10.97,34.563,26.442,0.403,0.793,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,28,10.933,34.571,26.453,0.397,0.749,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,30,10.929,34.571,26.454,0.395,0.788,-5,0.72,3.66,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,35,10.893,34.573,26.462,0.407,0.733,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,40,10.883,34.578,26.468,0.397,0.742,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,45,10.867,34.583,26.475,0.312,0.755,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,50,10.858,34.596,26.486,0.234,0.723,-5,0.79,4.17,cruce536.csv
536,Chile,AbateMolina,2,34,0,71,56.5,11,1,6,23,3,61,24,4,3,4,8,1014,16,15.5,2,6,8,4,53,10.857,34.6,26.49,0.22,0.755,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,1,14.208,34.461,25.727,4.82,0.479,-5,0.69,0.33,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,2,14.208,34.461,25.727,4.824,0.561,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,4,14.195,34.463,25.735,4.832,0.59,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,5,13.985,34.474,25.782,4.815,0.58,-5,0.65,0.33,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,6,13.794,34.484,25.833,4.387,0.581,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,8,13.396,34.492,25.919,4.096,0.553,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,10,12.983,34.497,26.005,3.747,0.545,-5,0.33,0.3,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,12,12.639,34.498,26.075,3.22,0.468,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,14,12.485,34.502,26.116,3.071,0.445,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,15,12.211,34.516,26.172,3.055,0.444,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,16,11.911,34.527,26.238,2.856,0.437,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,18,11.565,34.534,26.308,1.311,0.431,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,20,11.493,34.53,26.319,1.24,0.403,-5,0.32,0.37,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,22,11.425,34.53,26.333,1.299,0.404,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,24,11.349,34.532,26.348,1.302,0.358,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,25,11.308,34.533,26.355,1.311,0.336,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,26,11.265,34.534,26.364,1.262,0.338,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,28,11.205,34.541,26.381,1.086,0.294,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,30,11.164,34.556,26.401,1.061,0.318,-5,0.31,0.92,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,35,11.137,34.59,26.432,0.724,0.289,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,40,11.11,34.605,26.448,0.652,0.323,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,45,11.074,34.627,26.472,0.516,0.354,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,50,11.049,34.641,26.487,0.393,0.313,-5,0.31,0.78,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,60,10.991,34.661,26.513,0.319,0.277,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,70,11.041,34.688,26.526,0.194,0.258,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,75,10.985,34.685,26.533,0.207,0.255,-5,0.14,0.63,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,80,10.849,34.662,26.54,0.223,0.259,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,90,10.762,34.653,26.548,0.213,0.258,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,100,10.706,34.644,26.551,0.171,0.285,-5,0.42,1.95,cruce536.csv
536,Chile,AbateMolina,3,34,0,72,1.3,11,1,7,0,8,113,22,3,3,5,5,1014,16,15,2,6,8,4,101,10.706,34.643,26.55,0.174,0.283,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,1,14.162,34.483,25.753,4.665,0.42,-5,0.45,0.31,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,2,14.161,34.483,25.754,4.661,0.412,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,4,14.137,34.482,25.758,4.659,0.428,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,5,14.125,34.482,25.761,4.656,0.438,-5,0.46,0.26,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,6,14.086,34.48,25.767,4.646,0.445,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,8,13.94,34.478,25.796,4.634,0.46,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,10,13.823,34.481,25.823,4.549,0.498,-5,0.46,0.31,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,12,13.752,34.484,25.843,4.478,0.68,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,14,13.433,34.498,25.918,4.397,0.748,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,15,13.106,34.512,25.992,4.122,0.732,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,16,12.648,34.53,26.098,3.377,0.603,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,18,12.176,34.545,26.206,2.896,0.448,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,20,11.727,34.557,26.291,2.514,0.375,-5,0.36,0.37,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,22,11.674,34.55,26.301,1.652,0.259,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,24,11.635,34.547,26.307,1.768,0.28,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,25,11.61,34.547,26.31,1.763,0.258,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,26,11.588,34.547,26.314,1.681,0.279,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,28,11.438,34.539,26.339,1.374,0.31,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,30,11.209,34.512,26.357,1.149,0.238,-5,0.25,0.49,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,35,11.048,34.482,26.363,1.53,0.352,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,40,11.083,34.52,26.388,1.424,0.232,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,45,11.112,34.541,26.398,1.095,0.17,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,50,11.129,34.574,26.421,0.916,0.167,-5,0.14,0.39,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,60,11.114,34.598,26.442,0.683,0.123,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,70,11.023,34.623,26.478,0.508,0.154,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,75,11,34.643,26.497,0.364,0.144,-5,0.18,0.48,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,80,10.979,34.658,26.513,0.341,0.157,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,90,10.894,34.659,26.53,0.232,0.138,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,100,10.836,34.652,26.534,0.22,0.128,-5,0.1,0.98,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,120,10.772,34.653,26.547,0.194,0.129,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,125,10.759,34.657,26.552,0.177,0.123,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,4,34,0,72,7.4,11,1,7,1,40,157,23,3,3,10,5,1014,15,14,2,6,8,4,131,10.764,34.663,26.555,0.165,0.15,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,2,14.523,34.443,25.646,5.404,3.373,-5,3.06,0.76,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,4,14.514,34.443,25.648,5.395,2.89,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,5,14.48,34.443,25.656,5.396,3.112,-5,3.29,0.63,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,6,14.404,34.443,25.671,5.352,3.323,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,8,14.293,34.442,25.694,5.147,2.951,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,10,14.275,34.441,25.698,5.131,2.015,-5,2.7,0.62,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,12,14.194,34.438,25.713,5.016,2.36,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,14,14.094,34.437,25.733,4.933,2.775,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,15,14.032,34.437,25.744,4.89,3.679,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,16,13.966,34.436,25.759,4.818,2.613,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,18,13.853,34.437,25.783,4.736,2.435,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,20,13.706,34.437,25.814,4.602,2.454,-5,2.22,0.9,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,22,13.473,34.435,25.866,4.607,1.986,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,24,12.736,34.441,26.005,4.282,1.572,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,25,12.642,34.439,26.037,3.423,1.576,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,26,12.436,34.444,26.081,3.545,1.715,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,28,11.752,34.461,26.213,3.288,1.527,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,30,11.44,34.467,26.28,2.091,1.038,-5,0.74,0.69,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,35,11.307,34.499,26.33,1.839,0.378,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,40,11.306,34.555,26.373,1.496,0.195,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,45,11.277,34.563,26.384,1.119,0.071,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,50,11.155,34.571,26.413,1.007,0.08,-5,0.07,0.35,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,60,11.013,34.58,26.446,0.761,0.049,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,70,10.987,34.659,26.513,0.351,0.063,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,75,10.939,34.66,26.522,0.328,0.058,-5,0.04,0.36,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,80,10.914,34.657,26.524,0.309,0.044,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,90,10.833,34.649,26.532,0.283,0.031,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,5,34,0,72,14.7,11,1,7,3,15,690,23,3,3,5,5,1013,15,14,2,6,8,4,100,10.791,34.65,26.541,0.249,0.045,-5,0.06,0.51,cruce536.csv
